image_id,file_path,relative_path,file_name,width,height,capture_timestamp,capture_time_source,timestamp_available,status,error,embedding_index
1cb31de49bf018e6b21efeae014180a2ec6447c8,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9445.JPG,DSC_9445.JPG,DSC_9445.JPG,7360,4912,2021-08-20 18:39:45,exif_datetime,True,embedded,,0
0a1e7f8cc3c018f0f4cbda1a1fa79fdb04290aba,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9446.JPG,DSC_9446.JPG,DSC_9446.JPG,7360,4912,2021-08-20 18:39:46,exif_datetime,True,embedded,,1
b773e207922488fc3a2aadeb0490ca9088f84abd,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9447.JPG,DSC_9447.JPG,DSC_9447.JPG,7360,4912,2021-08-20 18:39:46,exif_datetime,True,embedded,,2
e371bb6e8146b55e3b63de22841154b9ef8cf26c,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9448.JPG,DSC_9448.JPG,DSC_9448.JPG,7360,4912,2021-08-20 18:39:47,exif_datetime,True,embedded,,3
1b3b580037d3ba500f4c08b12670026f9e2931bc,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9449.JPG,DSC_9449.JPG,DSC_9449.JPG,7360,4912,2021-08-20 18:39:47,exif_datetime,True,embedded,,4
c5fb089a0e1fc4b188a1d430a216d2b00240d895,C:\Users\tylle\OneDrive\Documents\Playground\_ai_smoke_input2\DSC_9450.JPG,DSC_9450.JPG,DSC_9450.JPG,7360,4912,2021-08-20 18:39:47,exif_datetime,True,embedded,,5
